T007-B1BALCells-PLmiRNA2_S27_R1_001	4465.0	2971.0	1120.5	661.0	569.5	556.0	530.5	535.0	556.5	649.5	808.5	1004.5	1273.5	1457.0	1772.0	2595.5	3947.5	5848.5	8999.0	14339.0	17895.5	22989.0	35412.5	53473.0	77284.5	107290.0	142070.0	162426.5	187564.5	238648.5	293059.5	354368.0	451153.0	518458.5	540850.5	606545.5	713287.0	831506.5	905248.0	949921.0	991148.0	1133582.0	1186221.5	1101294.5	1107128.5	1086815.5	1026574.0	992097.0	987297.0	957165.5	933034.0	939432.0	922469.5	917651.5	900549.0	874778.5	873068.0	882563.0	850428.0	766244.5	724441.5	850945.0	1138355.0	1047873.5	633579.5	436171.5	388600.5	365787.5	430225.5	598457.0	497153.0	257582.0	203082.5	179476.0	153311.5	124140.0	104279.0	87032.5	71713.5	62127.0	56777.5	53733.0	44794.0	33723.5	28314.0	23378.0	17923.0	15241.0	12747.5	10344.0	9856.0	8681.5	7405.0	6934.5	6732.0	5477.0	3206.0	1827.0	1850.5	5205.0	8209.0
T007-B2BCGBAL-PBmiRNA1_S2_R1_001	2286.0	1597.0	732.0	549.0	575.0	613.0	592.5	572.5	595.5	691.0	835.5	1071.5	1548.0	1906.0	2470.5	3858.5	6060.5	9630.5	15776.0	25745.0	32245.5	41600.5	64145.5	95725.5	137669.5	188166.5	246914.5	281688.0	318155.5	394184.0	476085.5	560357.5	669543.5	739775.5	774768.0	853908.0	951304.5	1050056.5	1104876.0	1128894.0	1155044.0	1248057.5	1269483.5	1190345.0	1172056.5	1136942.5	1077659.5	1044667.5	1026343.0	975460.5	929341.5	909836.0	881320.0	875391.5	865396.0	840178.5	836536.0	836136.0	803322.0	732827.5	693897.0	784808.5	932297.5	823696.0	552632.5	417493.5	367734.0	341752.5	375436.0	471509.5	395900.0	232057.0	188448.0	166849.5	143044.5	115360.5	97487.0	82544.0	68944.5	60762.0	56197.5	53953.5	44808.5	32330.5	26091.0	20860.5	15900.5	13634.5	11518.5	9131.5	8356.5	7349.5	6271.5	5831.0	5652.0	4586.5	2791.0	1633.0	1513.0	3710.5	5654.0
T007-B2BCGBAL-PLmiRNA2_S3_R1_001	2029.0	1359.5	535.5	359.0	367.0	375.5	366.0	383.0	428.5	566.0	752.5	974.0	1307.0	1560.0	2063.5	3154.5	4946.0	7850.0	12799.0	21216.0	26853.0	34878.5	54116.5	81975.0	119171.5	164579.0	218232.5	249979.5	285884.0	358958.0	438097.0	523128.0	646817.5	730074.0	753912.0	827983.0	933743.0	1048328.0	1130542.5	1156126.0	1171971.5	1360144.0	1404413.5	1243305.0	1218462.0	1190063.5	1131836.5	1101411.5	1090814.0	1044556.0	1000210.5	988816.5	961593.0	946501.0	922488.5	888759.5	880520.0	870551.5	827555.0	753674.0	716607.5	829703.0	1048163.0	940674.0	591154.0	420046.0	374549.0	355949.0	415515.0	562565.5	466790.5	246608.0	191142.0	168628.5	142997.0	113602.0	94341.5	79196.0	65160.0	54690.5	48354.0	43242.5	36006.5	28863.5	23609.5	19071.5	14361.0	11929.0	9880.5	7816.0	7322.0	6455.0	5476.5	5126.0	5062.0	4318.5	2705.5	1500.5	1447.0	3929.5	6092.0
T007-B2PPDBAL-PBmiRNA_S1_R1_001	1539.0	1060.5	504.0	399.5	392.5	436.5	501.5	546.0	613.5	742.5	1004.0	1360.0	1907.5	2329.0	2983.0	4465.0	6909.5	11053.0	17972.5	29352.0	36758.5	47434.0	73250.0	110384.5	158858.5	220436.0	294266.5	336458.0	385815.0	484142.0	588781.0	697361.0	831309.5	915292.0	959075.5	1055041.5	1162404.0	1264880.0	1340195.0	1371686.0	1388452.5	1511353.0	1531925.5	1414563.0	1384605.0	1345049.0	1278895.0	1243588.5	1223857.5	1164825.5	1109678.0	1077938.5	1031385.0	1003631.5	973112.5	928869.0	898663.0	870390.5	825725.5	751042.5	706460.0	752247.5	902916.5	827762.5	529308.0	374684.5	320833.5	294526.5	323975.0	413801.5	344017.0	188071.5	148727.5	133564.0	112831.5	88331.0	71889.0	58436.0	47824.5	41683.0	38572.0	38654.0	32037.5	21049.5	16491.5	13241.0	10163.5	8725.0	7367.0	5934.5	5672.5	5036.0	4212.5	3943.0	3991.0	3637.5	2442.0	1370.5	1364.5	4184.0	6652.0
T007-B2SalBAL-PBmiRNA_S29_R1_001	8633.0	5508.0	1886.0	1251.5	1164.0	1302.5	1552.5	1720.5	2034.5	2739.0	3718.5	5140.0	6825.5	7747.5	9181.0	12266.0	16446.5	22527.0	31663.5	46182.0	56012.5	69772.0	101810.0	146610.0	204827.5	278753.5	367516.0	420372.5	480891.5	598144.0	722107.5	848913.5	998778.5	1094330.5	1157518.0	1277489.0	1407001.5	1523804.5	1602833.0	1646475.0	1678443.0	1787836.5	1799683.5	1687626.5	1646911.0	1586925.0	1497805.5	1451156.0	1420487.0	1351777.5	1290090.0	1249150.0	1196544.5	1174490.0	1153267.5	1109106.0	1080083.5	1048770.0	987364.0	905757.5	865029.0	926335.5	1054650.0	965584.0	674127.0	502242.5	440152.5	402521.5	422674.0	484790.5	406261.5	269551.0	235316.5	215196.0	185175.0	150103.0	125566.0	105384.5	88909.5	79487.5	73988.5	74164.5	61170.5	40067.5	32213.0	26331.5	20271.0	17340.0	14564.5	11473.0	10344.0	9105.5	7992.5	7507.5	7345.5	6360.5	4207.5	2507.0	2459.0	8162.0	13355.0
T009-B1BALCells-PBmiRNA_S25_R1_001	7609.0	5277.0	2143.0	1172.5	1153.0	1245.5	1162.0	1142.5	1187.5	1326.5	1549.5	1940.0	2558.0	3013.0	3840.5	5642.0	8296.5	12133.5	18602.5	29765.5	37397.5	46710.0	68819.0	100740.0	141580.0	192394.0	255752.5	293773.5	333662.0	412217.0	496712.0	578091.5	667308.0	722337.5	764081.5	836459.5	897871.5	950249.0	988272.0	1012234.0	1028229.0	1053780.0	1046519.5	1008863.0	990778.5	954213.0	908996.0	893097.0	879729.5	836042.5	797151.0	775279.0	745659.5	746274.0	751436.0	725547.5	707863.5	694326.0	669621.5	624944.0	596258.5	619922.5	648618.5	570708.5	443628.5	383069.0	337578.5	302707.5	308488.0	329225.5	280582.0	206180.5	179896.5	162193.0	145075.5	123918.5	106038.5	92146.5	79192.5	68097.0	60234.5	53601.0	46193.0	39357.0	33254.0	26741.5	19579.0	16087.0	13344.0	10589.0	9365.0	7953.5	6997.0	6535.0	6399.0	4985.5	2857.0	1811.5	1876.0	5081.5	7897.0
T009-B2BCGBAL-PBmiRNA_S7_R1_001	9518.0	6288.0	2120.0	991.0	812.5	787.5	746.5	749.0	844.5	1071.0	1337.0	1731.5	2229.5	2518.5	3070.0	4365.5	6210.0	8884.0	13454.5	20556.5	25238.0	31902.0	47270.5	69012.0	97710.5	134643.5	180744.0	208919.0	240312.0	302755.0	372590.0	449494.5	559561.5	633807.5	661030.5	730746.5	820542.5	910945.0	973801.5	1018548.5	1055164.5	1150832.5	1190093.0	1139120.0	1141594.5	1132108.0	1109648.0	1103709.0	1110336.5	1081308.5	1049286.5	1043604.0	1028740.5	1043694.0	1060125.5	1045036.0	1047199.0	1079599.0	1086712.5	1028482.0	986415.5	1137965.5	1352722.0	1154493.5	783713.0	645077.0	577479.5	530751.5	573120.5	652599.5	535922.0	354748.0	293345.0	254338.5	220077.5	181245.0	149780.0	125727.5	104726.5	87904.5	76793.0	68079.5	58622.0	48246.0	38781.0	30502.5	23175.0	19530.5	16694.0	13896.0	12118.5	10008.0	8600.0	7894.5	7616.0	6166.0	3907.0	2536.0	2658.0	7849.5	12434.0
T009-B2PPDBAL-PBmiRNA_S28_R1_001	4140.0	2862.0	1254.0	860.5	789.0	819.5	962.5	1076.0	1246.5	1617.5	2174.5	2973.5	4051.0	4775.0	5884.5	8430.0	12191.5	17984.5	27500.0	43665.0	54975.0	70442.0	106672.0	159636.5	228099.0	315021.5	420523.0	483367.5	561203.0	707989.5	860156.0	1007496.0	1175431.0	1286290.0	1377152.5	1534668.0	1682765.5	1807480.0	1900612.0	1965197.0	2009046.0	2077656.5	2083786.0	2018471.5	1995135.5	1931372.0	1831922.5	1788300.5	1758177.5	1674788.5	1589315.5	1529467.5	1457713.0	1422377.5	1394542.5	1334345.5	1284379.0	1235902.5	1164955.5	1065217.0	1005237.0	1011728.0	1074583.5	969930.5	708478.0	566996.5	490939.0	440470.5	435355.5	448583.5	378853.0	275295.5	237367.5	213403.0	183701.0	149245.0	124303.0	105843.5	89837.5	75920.5	66514.0	58536.0	48384.5	39045.5	32436.5	26687.5	20305.0	16985.0	14038.5	10730.5	9141.0	7895.5	7030.5	6537.5	6548.0	5835.0	3769.5	2137.5	2217.5	8939.0	15141.0
T009-B2SalBAL-PBmiRNA_S6_R1_001	14738.0	9749.0	3437.0	1836.0	1716.0	1765.5	1496.0	1345.0	1411.5	1496.5	1491.0	1681.0	2230.5	2612.0	3180.5	4350.0	6355.5	9413.5	14238.5	21883.0	26822.5	33856.5	50642.5	74747.5	106114.5	144087.5	190993.0	219166.0	248711.5	310015.5	377807.5	450978.5	540840.5	594878.5	622623.5	684473.0	753746.5	817266.5	863463.5	894767.5	915097.5	966012.5	984690.5	949141.5	942928.0	929781.5	906205.5	899742.5	892805.0	857379.0	837111.5	832850.5	813121.0	865721.5	920338.0	908901.0	913922.0	941861.0	941171.5	879521.0	836606.5	955269.0	1144856.5	980301.5	648760.5	536508.5	453252.5	381223.5	428887.0	509997.0	415929.5	264015.0	225045.5	208130.0	190828.0	166703.5	148001.5	132783.0	119130.5	108667.0	101412.0	95541.0	88213.0	79362.5	69596.0	57702.0	44225.5	38356.5	34957.5	31238.0	28480.5	25162.0	23195.0	22270.0	21819.0	15957.0	8126.5	5079.0	4926.0	10338.5	15109.0
T010-B1BALRNA-PBmiRNA_S9_R1_001	2426.0	1629.0	709.0	572.5	628.0	712.0	729.5	729.5	788.0	940.5	1181.5	1559.0	2192.0	2660.5	3335.0	5097.0	7974.5	12445.0	19952.0	32593.0	41045.5	52370.5	79227.0	117641.0	167804.5	230482.0	307508.0	353061.0	401589.0	498224.0	603126.5	708488.5	828287.0	902556.5	953041.5	1048481.5	1142783.0	1225559.5	1281586.5	1317288.5	1342193.0	1398428.5	1391789.0	1316474.0	1288078.5	1240213.0	1172526.0	1139420.5	1116758.5	1058519.0	997999.0	956266.5	914694.0	903339.0	892002.5	856601.0	832396.5	807850.5	761075.0	688355.0	646165.5	670097.5	708218.5	622002.5	453454.0	360573.5	309166.5	276199.5	289119.5	332161.0	277782.5	176770.5	148314.5	134376.5	115452.5	92583.0	77157.5	65749.5	55830.5	47776.0	42598.0	37808.5	31732.0	26376.0	22006.0	17880.5	13662.0	11691.0	9847.0	7721.0	6752.0	5929.0	5339.5	5031.5	5092.0	4348.5	2679.0	1553.5	1503.0	4045.5	6295.0
T011-B1BALCells-PBmiRNA_S4_R1_001	18057.0	12082.0	4391.0	2357.5	2349.0	2500.0	2038.0	1739.0	1787.0	1786.5	1711.5	1869.5	2349.5	2706.0	3250.0	4561.5	6787.5	10013.5	15428.0	24358.5	30135.5	38738.5	59142.0	88281.5	124303.5	166803.0	218104.5	248244.0	281083.5	348785.5	424177.0	505799.0	617883.0	691239.0	713913.5	778660.5	872675.5	973632.5	1038763.0	1067207.5	1089955.0	1227141.5	1264245.5	1139790.0	1109444.5	1091518.5	1047562.0	1017904.5	996200.0	937144.5	891157.5	873962.0	851914.0	886950.5	909171.0	884268.5	901165.5	953390.5	947691.5	867245.5	825255.5	1025951.0	1310739.5	1099493.0	672289.5	528477.5	464892.0	409230.5	496060.0	629873.5	506778.0	306290.0	258551.5	237748.0	218567.5	191180.5	168493.0	149042.0	132120.5	123220.0	117318.5	114439.0	114669.0	105448.5	83228.0	61186.5	45052.0	38733.0	35092.0	31604.0	29318.0	26016.5	23238.5	21471.5	20355.0	14600.5	7538.5	4630.0	4334.0	8640.5	12518.0
T011-B2BCGBAL-PBmiRNA_S22_R1_001	6652.0	4346.5	1559.5	989.5	953.5	1005.0	1024.5	1046.5	1197.0	1512.5	1952.5	2530.0	3350.0	3929.0	4796.0	6782.0	9837.0	14368.5	21669.5	33879.0	41938.5	53385.5	79950.5	117341.0	166779.5	226403.5	296038.5	336820.0	381330.5	469289.5	563479.5	658492.0	763215.0	826496.5	869789.0	951477.5	1036372.5	1111316.5	1154921.0	1180820.0	1203049.0	1248432.0	1248178.5	1187651.5	1157192.5	1116091.5	1050732.0	1013890.5	984976.0	924013.0	872803.5	838662.0	802852.0	801958.5	797392.0	764461.0	744978.5	736285.0	712377.5	654427.5	618918.5	683516.5	782568.5	683210.0	476614.0	387495.5	340290.5	303872.5	332415.0	392512.0	326440.5	210500.5	177070.5	159034.5	139663.0	116793.5	99608.0	86122.0	73803.5	63262.0	56112.5	49985.0	42477.5	35892.5	30653.5	25351.5	19296.5	16197.0	13707.0	11061.5	10053.0	8854.5	7859.5	7499.5	7375.5	5824.0	3281.0	1898.0	1856.5	5479.0	8777.0
T011-B2BCGBAL-PBmiRNA_S5_R1_001	22553.0	15427.5	6212.5	3724.0	4001.0	4476.5	3930.0	3596.5	3646.0	3712.0	3811.5	4198.0	5043.0	5717.0	6755.5	8958.0	12169.0	17081.5	25013.0	37324.0	45600.5	57013.0	82790.5	118350.5	164565.0	221315.0	287836.5	326705.5	369983.0	452784.0	539785.5	628094.0	721841.0	775779.0	818987.5	899228.5	973465.5	1038316.5	1083888.0	1111668.5	1130355.0	1167747.0	1168028.0	1117067.0	1088659.5	1055338.5	1005846.5	982731.0	963246.0	905819.0	865524.0	839958.0	802827.5	827980.0	857779.0	837207.5	823861.5	827575.0	812829.0	754446.0	719103.0	764305.0	828257.5	728138.0	552828.0	486549.0	427828.0	373495.0	383871.0	407038.5	352717.0	272818.0	243175.0	223899.0	204775.5	178919.5	156853.5	138582.0	121966.5	109001.5	99745.0	91114.5	80578.0	70902.0	61454.0	49660.0	37208.0	31795.5	27759.0	23904.0	21865.0	18838.5	16469.0	15211.0	14740.0	10895.5	5809.0	3665.5	3481.0	7531.5	11124.0
T011-B2PPDBAL-PBmiRNA1_S23_R1_001	3430.0	2441.0	1106.5	699.0	652.0	666.5	646.0	631.0	704.5	861.5	1074.5	1446.5	1988.5	2331.0	3074.0	4765.0	7447.0	11759.5	18912.5	30597.0	38429.5	49935.5	76501.5	113403.0	162890.5	225787.0	297972.0	340200.0	390964.0	489865.5	595367.5	709554.0	851447.0	941633.5	1001271.0	1120586.5	1261240.0	1394822.0	1486392.5	1533552.5	1563507.5	1683700.5	1714472.5	1616263.0	1584112.0	1539371.0	1475170.5	1444580.0	1426089.0	1370161.5	1319611.5	1282587.0	1233170.5	1220838.0	1194986.5	1145205.0	1113604.0	1085618.0	1033571.0	941159.5	889471.5	987972.5	1167341.0	1041594.0	688564.5	511201.0	446679.0	401072.5	445423.0	551481.5	457740.5	274790.5	228543.5	206902.5	174717.5	137268.0	111259.5	91517.5	75814.0	64713.5	57889.5	52531.0	44145.5	35571.0	30031.0	24832.0	19062.0	16279.0	13777.5	11189.0	10487.0	9290.0	8117.5	7697.0	7597.0	6441.0	3911.0	2203.0	2219.5	6948.0	11266.0
